ogc_fid,x,y
"7084",2.194913,41.412925
"7085",2.194924,41.412024
"7086",2.194935,41.411124
"7087",2.195035,41.403018
"7088",2.195046,41.402117
"7089",2.195058,41.401216
"7090",2.195069,41.400315
"7091",2.194991,41.406620
"7092",2.195002,41.405720
"7093",2.195013,41.404819
"7094",2.195024,41.403918
"7095",2.134995,41.329621
"7096",2.135007,41.328720
"7097",2.135019,41.327819
"7098",2.194780,41.423733
"7099",2.135030,41.326919
"7100",2.194802,41.421932
"7101",2.194724,41.428236
"7102",2.194735,41.427336
"7103",2.134971,41.331422
"7104",2.194746,41.426435
"7105",2.134983,41.330521
"7106",2.194757,41.425534
"7107",2.135090,41.322415
"7108",2.194857,41.417428
"7109",2.194869,41.416528
"7110",2.194880,41.415627
"7111",2.194891,41.414726
"7112",2.135042,41.326018
"7113",2.194813,41.421031
"7114",2.135066,41.324217
"7115",2.194824,41.420130
"7116",2.194835,41.419230
"7117",2.194846,41.418329
"7118",2.134804,41.344031
"7119",2.134816,41.343131
"7120",2.194601,41.438144
"7121",2.134828,41.342230
"7122",2.194613,41.437243
"7123",2.134756,41.347634
"7124",2.194624,41.436342
"7125",2.134768,41.346733
"7126",2.194546,41.442647
"7127",2.194679,41.431839
"7128",2.194690,41.430938
"7129",2.134935,41.334124
"7130",2.194702,41.430038
"7131",2.194713,41.429137
"7132",2.194635,41.435442
"7133",2.194646,41.434541
"7134",2.194657,41.433640
"7135",2.194668,41.432740
"7136",2.194412,41.453455
"7137",2.194423,41.452554
"7138",2.194401,41.454356
"7139",2.194501,41.446250
"7140",2.194523,41.444448
"7141",2.194535,41.443548
"7142",2.194479,41.448051
"7143",2.194490,41.447150
"7144",2.142140,41.331476
"7145",2.201926,41.426485
"7146",2.142152,41.330575
"7147",2.201937,41.425584
"7148",2.201948,41.424684
"7149",2.201959,41.423783
"7150",2.142093,41.335078
"7151",2.201882,41.430088
"7152",2.142105,41.334178
"7153",2.201893,41.429187
"7154",2.201904,41.428286
"7155",2.201915,41.427386
"7156",2.142235,41.324270
"7157",2.202014,41.419280
"7158",2.142247,41.323370
"7159",2.202025,41.418379
"7160",2.142258,41.322469
"7161",2.202036,41.417478
"7162",2.142270,41.321568
"7163",2.202047,41.416578
"7164",2.201970,41.422882
"7165",2.142199,41.326972
"7166",2.201981,41.421982
"7167",2.142211,41.326072
"7168",2.201992,41.421081
"7169",2.142223,41.325171
"7170",2.141951,41.345886
"7171",2.202003,41.420180
"7172",2.141963,41.344986
"7173",2.141975,41.344085
"7174",2.201772,41.439094
"7175",2.141987,41.343184
"7176",2.201783,41.438194
"7177",2.141904,41.349489
"7178",2.201728,41.442697
"7179",2.141939,41.346787
"7180",2.142046,41.338681
"7181",2.201838,41.433690
"7182",2.142058,41.337780
"7183",2.142081,41.335979
"7184",2.141998,41.342284
"7185",2.201794,41.437293
"7186",2.201805,41.436392
"7187",2.201816,41.435492
"7188",2.081256,41.412073
"7189",2.142034,41.339582
"7190",2.201827,41.434591
"7191",2.141762,41.360297
"7192",2.081268,41.411173
"7193",2.141774,41.359396
"7194",2.081281,41.410272
"7195",2.081205,41.415676
"7196",2.141797,41.357595
"7197",2.141715,41.363900
"7198",2.141726,41.362999
"7199",2.141738,41.362098
"7200",2.081243,41.412974
"7201",2.141750,41.361198
"7202",2.141857,41.353092
"7203",2.141868,41.352191
"7204",2.201661,41.448101
"7205",2.201672,41.447200
"7206",2.141880,41.351290
"7207",2.201683,41.446300
"7208",2.141892,41.350390
"7209",2.201694,41.445399
"7210",2.141809,41.356694
"7211",2.141821,41.355794
"7212",2.141845,41.353992
"7213",2.141573,41.374708
"7214",2.141584,41.373807
"7215",2.081078,41.424682
"7216",2.141596,41.372906
"7217",2.081091,41.423782
"7218",2.141608,41.372006
"7219",2.081002,41.430086
"7220",2.081014,41.429186
"7221",2.141525,41.378310
"7222",2.141549,41.376509
"7223",2.141561,41.375608
"7224",2.141667,41.367502
"7225",2.141679,41.366602
"7226",2.081192,41.416577
"7227",2.141691,41.365701
"7228",2.081103,41.422881
"7229",2.141703,41.364800
"7230",2.081116,41.421980
"7231",2.141620,41.371105
"7232",2.141632,41.370204
"7233",2.081129,41.421080
"7234",2.141644,41.369304
"7235",2.081141,41.420179
"7236",2.141655,41.368403
"7237",2.141383,41.389118
"7238",2.141395,41.388218
"7239",2.141407,41.387317
"7240",2.141419,41.386416
"7241",2.141336,41.392721
"7242",2.141347,41.391820
"7243",2.141359,41.390920
"7244",2.141371,41.390019
"7245",2.141478,41.381913
"7246",2.141490,41.381012
"7247",2.080976,41.431888
"7248",2.141501,41.380112
"7249",2.141513,41.379211
"7250",2.141430,41.385516
"7251",2.141442,41.384615
"7252",2.141454,41.383714
"7253",2.141466,41.382814
"7254",2.141193,41.403529
"7255",2.141205,41.402628
"7256",2.141217,41.401728
"7257",2.141229,41.400827
"7258",2.141170,41.405330
"7259",2.141181,41.404430
"7260",2.141288,41.396324
"7261",2.141300,41.395423
"7262",2.141312,41.394522
"7263",2.141324,41.393622
"7264",2.141241,41.399926
"7265",2.141253,41.399026
"7266",2.141264,41.398125
"7267",2.141276,41.397224
"7268",2.141003,41.417939
"7269",2.141015,41.417039
"7270",2.141027,41.416138
"7271",2.140956,41.421542
"7272",2.140968,41.420641
"7273",2.140980,41.419741
"7274",2.140992,41.418840
"7275",2.141098,41.410734
"7276",2.141110,41.409834
"7277",2.141122,41.408933
"7278",2.141134,41.408032
"7279",2.141051,41.414337
"7280",2.141063,41.413436
"7281",2.141075,41.412536
"7282",2.141087,41.411635
"7283",2.140814,41.432350
"7284",2.140825,41.431449
"7285",2.140837,41.430549
"7286",2.140849,41.429648
"7287",2.140778,41.435052
"7288",2.201248,41.384145
"7289",2.140790,41.434151
"7290",2.140802,41.433251
"7291",2.140909,41.425145
"7292",2.140920,41.424244
"7293",2.140932,41.423343
"7294",2.140944,41.422443
"7295",2.140861,41.428747
"7296",2.140623,41.446760
"7297",2.201116,41.394953
"7298",2.201127,41.394052
"7299",2.201138,41.393152
"7300",2.201149,41.392251
"7301",2.201072,41.398556
"7302",2.201083,41.397655
"7303",2.140612,41.447661
"7304",2.201094,41.396754
"7305",2.201105,41.395854
"7306",2.201204,41.387748
"7307",2.201215,41.386847
"7308",2.201226,41.385946
"7309",2.201237,41.385046
"7310",2.201160,41.391350
"7311",2.201171,41.390450
"7312",2.201193,41.388648
"7313",2.200939,41.409364
"7314",2.200950,41.408463
"7315",2.200961,41.407563
"7316",2.200972,41.406662
"7317",2.200906,41.412066
"7318",2.200917,41.411165
"7319",2.200928,41.410265
"7320",2.201028,41.402159
"7321",2.201039,41.401258
"7322",2.201050,41.400357
"7323",2.201061,41.399457
"7324",2.200983,41.405761
"7325",2.200994,41.404861
"7326",2.201005,41.403960
"7327",2.201017,41.403059
"7328",2.140981,41.328765
"7329",2.200763,41.423775
"7330",2.140993,41.327864
"7331",2.200774,41.422874
"7332",2.141005,41.326964
"7333",2.200785,41.421973
"7334",2.200796,41.421073
"7335",2.140934,41.332368
"7336",2.200729,41.426477
"7337",2.140957,41.330566
"7338",2.200741,41.425576
"7339",2.140969,41.329666
"7340",2.200752,41.424675
"7341",2.141076,41.321559
"7342",2.200851,41.416569
"7343",2.200862,41.415669
"7344",2.200873,41.414768
"7345",2.200884,41.413867
"7346",2.141028,41.325162
"7347",2.200807,41.420172
"7348",2.141040,41.324261
"7349",2.200818,41.419271
"7350",2.141052,41.323361
"7351",2.200829,41.418371
"7352",2.141064,41.322460
"7353",2.140792,41.343176
"7354",2.200840,41.417470
"7355",2.200586,41.438185
"7356",2.140803,41.342275
"7357",2.200597,41.437285
"7358",2.200608,41.436384
"7359",2.200619,41.435483
"7360",2.200542,41.441788
"7361",2.140756,41.345878
"7362",2.200553,41.440887
"7363",2.140768,41.344977
"7364",2.200564,41.439987
"7365",2.140780,41.344076
"7366",2.200575,41.439086
"7367",2.140886,41.335970
"7368",2.140898,41.335070
"7369",2.200685,41.430079
"7370",2.140910,41.334169
"7371",2.200696,41.429179
"7372",2.140922,41.333268
"7373",2.200707,41.428278
"7374",2.200630,41.434583
"7375",2.200641,41.433682
"7376",2.140863,41.337772
"7377",2.200652,41.432781
"7378",2.140874,41.336871
"7379",2.140602,41.357586
"7380",2.140626,41.355785
"7381",2.080047,41.412965
"7382",2.140638,41.354884
"7383",2.140555,41.361189
"7384",2.080059,41.412064
"7385",2.140566,41.360288
"7386",2.080072,41.411163
"7387",2.140578,41.359388
"7388",2.140590,41.358487
"7389",2.140697,41.350381
"7390",2.200497,41.445391
"7391",2.140709,41.349480
"7392",2.200531,41.442689
"7393",2.140649,41.353984
"7394",2.140661,41.353083
"7395",2.200453,41.448993
"7396",2.200464,41.448093
"7397",2.140673,41.352182
"7398",2.200475,41.447192
"7399",2.140685,41.351282
"7400",2.140412,41.371997
"7401",2.200486,41.446291
"7402",2.140424,41.371096
"7403",2.140436,41.370196
"7404",2.140448,41.369295
"7405",2.140365,41.375600
"7406",2.140377,41.374699
"7407",2.140389,41.373798
"7408",2.140401,41.372898
"7409",2.080008,41.415666
"7410",2.140507,41.364792
"7411",2.140519,41.363891
"7412",2.140531,41.362990
"7413",2.080034,41.413865
"7414",2.140543,41.362090
"7415",2.140460,41.368394
"7416",2.140472,41.367494
"7417",2.140484,41.366593
"7418",2.140495,41.365692
"7419",2.140223,41.386407
"7420",2.140234,41.385507
"7421",2.140246,41.384606
"7422",2.140258,41.383706
"7423",2.140175,41.390010
"7424",2.140187,41.389109
"7425",2.140199,41.388209
"7426",2.140211,41.387308
"7427",2.140318,41.379202
"7428",2.140329,41.378302
"7429",2.079818,41.429176
"7430",2.079830,41.428275
"7431",2.140353,41.376500
"7432",2.140270,41.382805
"7433",2.140282,41.381904
"7434",2.140294,41.381004
"7435",2.140306,41.380103
"7436",2.140033,41.400818
"7437",2.140045,41.399917
"7438",2.140056,41.399017
"7439",2.140068,41.398116
"7440",2.139985,41.404421
"7441",2.139997,41.403520
"7442",2.140009,41.402619
"7443",2.140021,41.401719
"7444",2.140128,41.393613
"7445",2.140140,41.392712
"7446",2.140151,41.391811
"7447",2.140163,41.390911
"7448",2.140080,41.397215
"7449",2.140092,41.396315
"7450",2.140104,41.395414
"7451",2.140116,41.394513
"7452",2.139843,41.415229
"7453",2.139855,41.414328
"7454",2.139866,41.413427
"7455",2.139878,41.412527
"7456",2.139795,41.418831
"7457",2.139807,41.417931
"7458",2.139819,41.417030
"7459",2.139831,41.416129
"7460",2.139938,41.408023
"7461",2.139950,41.407123
"7462",2.139961,41.406222
"7463",2.139973,41.405321
"7464",2.139890,41.411626
"7465",2.139902,41.410725
"7466",2.139914,41.409825
"7467",2.139926,41.408924
"7468",2.139652,41.429639
"7469",2.139688,41.426937
"7470",2.139641,41.430540
"7471",2.139748,41.422434
"7472",2.139759,41.421533
"7473",2.139771,41.420633
"7474",2.139783,41.419732
"7475",2.139700,41.426036
"7476",2.139712,41.425136
"7477",2.139724,41.424235
"7478",2.199953,41.392243
"7479",2.199964,41.391342
"7480",2.199975,41.390441
"7481",2.139415,41.447652
"7482",2.199986,41.389541
"7483",2.139426,41.446751
"7484",2.199909,41.395846
"7485",2.199920,41.394945
"7486",2.199931,41.394044
"7487",2.199942,41.393143
"7488",2.200041,41.385037
"7489",2.139569,41.435944
"7490",2.200052,41.384137
"7491",2.139581,41.435043
"7492",2.199997,41.388640
"7493",2.200008,41.387739
"7494",2.199776,41.406654
"7495",2.199787,41.405753
"7496",2.199798,41.404852
"7497",2.199809,41.403952
"7498",2.199732,41.410256
"7499",2.199743,41.409356
"7500",2.199754,41.408455
"7501",2.199765,41.407554
"7502",2.199864,41.399448
"7503",2.199876,41.398548
"7504",2.199887,41.397647
"7505",2.199898,41.396746
"7506",2.199820,41.403051
"7507",2.199831,41.402150
"7508",2.199842,41.401250
"7509",2.199853,41.400349
"7510",2.139822,41.326054
"7511",2.199599,41.421064
"7512",2.199610,41.420164
"7513",2.139845,41.324253
"7514",2.199621,41.419263
"7515",2.139857,41.323352
"7516",2.199632,41.418362
"7517",2.199555,41.424667
"7518",2.199566,41.423766
"7519",2.139798,41.327855
"7520",2.199577,41.422866
"7521",2.139810,41.326955
"7522",2.199588,41.421965
"7523",2.199688,41.413859
"7524",2.199699,41.412958
"7525",2.199710,41.412058
"7526",2.199721,41.411157
"7527",2.139869,41.322451
"7528",2.199643,41.417462
"7529",2.139881,41.321551
"7530",2.199654,41.416561
"7531",2.199666,41.415660
"7532",2.199677,41.414760
"7533",2.199422,41.435475
"7534",2.199433,41.434574
"7535",2.139585,41.344067
"7536",2.199455,41.432773
"7537",2.139596,41.343167
"7538",2.199378,41.439078
"7539",2.199389,41.438177
"7540",2.139727,41.333259
"7541",2.199511,41.428270
"7542",2.199533,41.426468
"7543",2.199544,41.425568
"7544",2.199466,41.431872
"7545",2.139703,41.335061
"7546",2.139715,41.334160
"7547",2.199489,41.430071
"7548",2.139442,41.354875
"7549",2.199500,41.429170
"7550",2.139454,41.353975
"7551",2.139466,41.353074
"7552",2.139478,41.352173
"7553",2.199267,41.448084
"7554",2.139395,41.358478
"7555",2.199278,41.447184
"7556",2.139407,41.357577
"7557",2.139419,41.356677
"7558",2.139430,41.355776
"7559",2.199334,41.442680
"7560",2.199345,41.441780
"7561",2.139573,41.344968
"7562",2.199356,41.440879
"7563",2.199367,41.439978
"7564",2.139490,41.351273
"7565",2.199289,41.446283
"7566",2.139502,41.350372
"7567",2.199300,41.445382
"7568",2.139513,41.349471
"7569",2.199311,41.444482
"7570",2.139525,41.348571
"7571",2.199323,41.443581
"7572",2.139252,41.369286
"7573",2.139264,41.368385
"7574",2.139276,41.367485
"7575",2.139288,41.366584
"7576",2.139205,41.372889
"7577",2.139217,41.371988
"7578",2.139229,41.371087
"7579",2.139240,41.370187
"7580",2.078837,41.413856
"7581",2.139347,41.362081
"7582",2.139359,41.361180
"7583",2.139371,41.360279
"7584",2.139383,41.359379
"7585",2.139300,41.365683
"7586",2.139312,41.364783
"7587",2.078825,41.414756
"7588",2.139324,41.363882
"7589",2.139335,41.362981
"7590",2.139062,41.383697
"7591",2.139074,41.382796
"7592",2.139086,41.381895
"7593",2.139098,41.380995
"7594",2.139015,41.387299
"7595",2.139027,41.386399
"7596",2.139039,41.385498
"7597",2.139050,41.384597
"7598",2.078634,41.428266
"7599",2.139157,41.376491
"7600",2.139169,41.375591
"7601",2.139181,41.374690
"7602",2.139193,41.373789
"7603",2.139110,41.380094
"7604",2.139122,41.379193
"7605",2.078608,41.430067
"7606",2.139134,41.378293
"7607",2.078621,41.429166
"7608",2.139145,41.377392
"7609",2.138872,41.398107
"7610",2.138884,41.397206
"7611",2.138896,41.396306
"7612",2.138908,41.395405
"7613",2.138825,41.401710
"7614",2.138837,41.400809
"7615",2.138848,41.399908
"7616",2.138860,41.399008
"7617",2.138967,41.390902
"7618",2.138979,41.390001
"7619",2.138991,41.389101
"7620",2.139003,41.388200
"7621",2.138920,41.394504
"7622",2.138932,41.393604
"7623",2.138944,41.392703
"7624",2.138955,41.391803
"7625",2.138682,41.412518
"7626",2.138694,41.411617
"7627",2.138706,41.410716
"7628",2.138718,41.409816
"7629",2.138634,41.416120
"7630",2.138646,41.415220
"7631",2.138658,41.414319
"7632",2.138670,41.413418
"7633",2.138777,41.405312
"7634",2.138789,41.404412
"7635",2.138801,41.403511
"7636",2.138813,41.402610
"7637",2.138729,41.408915
"7638",2.138741,41.408014
"7639",2.138753,41.407114
"7640",2.138765,41.406213
"7641",2.138491,41.426928
"7642",2.138503,41.426028
"7643",2.138515,41.425127
"7644",2.138527,41.424226
"7645",2.138456,41.429630
"7646",2.138468,41.428729
"7647",2.138480,41.427829
"7648",2.138587,41.419723
"7649",2.138599,41.418822
"7650",2.138610,41.417922
"7651",2.138622,41.417021
"7652",2.138539,41.423326
"7653",2.138551,41.422425
"7654",2.138563,41.421524
"7655",2.138575,41.420624
"7656",2.198790,41.389532
"7657",2.198801,41.388632
"7658",2.198812,41.387731
"7659",2.198823,41.386830
"7660",2.198746,41.393135
"7661",2.198757,41.392234
"7662",2.198768,41.391334
"7663",2.198779,41.390433
"7664",2.198834,41.385930
"7665",2.138372,41.435935
"7666",2.198845,41.385029
"7667",2.198613,41.403943
"7668",2.198624,41.403043
"7669",2.198635,41.402142
"7670",2.198646,41.401241
"7671",2.198569,41.407546
"7672",2.198580,41.406645
"7673",2.198591,41.405745
"7674",2.198602,41.404844
"7675",2.138217,41.447643
"7676",2.198701,41.396738
"7677",2.138229,41.446743
"7678",2.198713,41.395837
"7679",2.198724,41.394937
"7680",2.198735,41.394036
"7681",2.198657,41.400341
"7682",2.198668,41.399440
"7683",2.198679,41.398539
"7684",2.198690,41.397639
"7685",2.138662,41.323343
"7686",2.198436,41.418354
"7687",2.138674,41.322442
"7688",2.198447,41.417453
"7689",2.138686,41.321542
"7690",2.198458,41.416553
"7691",2.070373,41.420093
"7692",2.198469,41.415652
"7693",2.070386,41.419192
"7694",2.198392,41.421957
"7695",2.138627,41.326045
"7696",2.138639,41.325144
"7697",2.198403,41.421056
"7698",2.198414,41.420155
"7699",2.138650,41.324244
"7700",2.198425,41.419255
"7701",2.198524,41.411149
"7702",2.198535,41.410248
"7703",2.198547,41.409347
"7704",2.198558,41.408447
"7705",2.198480,41.414751
"7706",2.198491,41.413851
"7707",2.198502,41.412950
"7708",2.198513,41.412049
"7709",2.130751,41.379130
"7710",2.130763,41.378230
"7711",2.198259,41.432765
"7712",2.130775,41.377329
"7713",2.198270,41.431864
"7714",2.130787,41.376428
"7715",2.130703,41.382733
"7716",2.198292,41.430063
"7717",2.130715,41.381832
"7718",2.198225,41.435467
"7719",2.130739,41.380031
"7720",2.198236,41.434566
"7721",2.130847,41.371925
"7722",2.198247,41.433665
"7723",2.130859,41.371024
"7724",2.198347,41.425559
"7725",2.130871,41.370124
"7726",2.198358,41.424659
"7727",2.130883,41.369223
"7728",2.198369,41.423758
"7729",2.130799,41.375528
"7730",2.198380,41.422857
"7731",2.130811,41.374627
"7732",2.198303,41.429162
"7733",2.130823,41.373726
"7734",2.198314,41.428261
"7735",2.130835,41.372826
"7736",2.198325,41.427361
"7737",2.130559,41.393541
"7738",2.198336,41.426460
"7739",2.130571,41.392640
"7740",2.130583,41.391740
"7741",2.130595,41.390839
"7742",2.130511,41.397144
"7743",2.130523,41.396243
"7744",2.130535,41.395342
"7745",2.130547,41.394442
"7746",2.130655,41.386336
"7747",2.130667,41.385435
"7748",2.130679,41.384534
"7749",2.130691,41.383634
"7750",2.130607,41.389938
"7751",2.130619,41.389038
